taxa	Kingdom	Phylum	Class	Order	Family	Genus	Species
X354713	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X142335	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X160871	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X152506	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X207125	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X562926	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X214306	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X249859	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X358664	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X538238	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X270180	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X205420	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X220364	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X535268	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X356609	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X560184	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X251499	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X104784	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X347528	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	Chthoniobacterflavus
X519132	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X553562	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X578410	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X511873	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X541789	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X216255	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X115085	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X248216	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X511817	Bacteria	Verrucomicrobia	Spartobacteria	Spartobacteriales	Spartobacteriaceae	Chthoniobacter	NA
X157796	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
X134130	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X21798	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X99144	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X560147	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X337426	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X526598	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X574533	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X159970	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X570490	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X239430	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X237237	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X131444	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X254690	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X579528	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X250649	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X331129	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X536090	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X222261	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X238183	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X222914	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X149969	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X590842	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X589297	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X578045	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X161448	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X156917	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X338969	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X240142	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X210788	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X217650	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X218224	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X217739	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X222219	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X152799	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X137061	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X539821	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X151664	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X241839	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X353925	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X590899	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X242989	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiasubdivision3	NA	NA
X235541	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X590872	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X107428	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X220892	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X113303	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X110756	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X217883	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X221568	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X221251	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X250253	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X220118	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X223550	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X219094	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X241999	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X50325	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X551837	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X510956	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X114948	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X220193	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X82263	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X238929	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X154318	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X221692	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X151640	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X218032	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X153239	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X224152	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X248805	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X585431	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X251275	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X155778	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X156353	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X513679	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X132722	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X206560	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X215142	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X256933	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X144796	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X218456	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X590252	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X248808	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X514963	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X589290	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X253619	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X200868	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X237754	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X204465	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X543327	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X125736	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X192386	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X541345	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X575223	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X81873	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X259898	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X63232	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X570808	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X161263	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X155970	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X577355	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X586002	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X339617	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X247797	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X255540	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X255118	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X333383	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X248066	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X257782	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X218434	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X113158	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X239159	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X251458	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X253183	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X583421	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X137099	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X326461	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X570407	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X553068	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X218116	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X240895	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X512539	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X242520	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X567812	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X257941	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X512717	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X143418	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X248211	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X249432	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X225894	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X50109	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X321753	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X249781	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X339114	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X513658	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X587410	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X355710	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X544538	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
X63828	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
X62664	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
X549407	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
X238891	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
X344975	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
X343315	Bacteria	Verrucomicrobia	R76-B18	NA	NA	NA	NA
X229260	Bacteria	Verrucomicrobia	R76-B18	NA	NA	NA	NA
X57459	Bacteria	Verrucomicrobia	R76-B18	NA	NA	NA	NA
X564018	Bacteria	Verrucomicrobia	R76-B18	NA	NA	NA	NA
X61856	Bacteria	Verrucomicrobia	R76-B18	NA	NA	NA	NA
X114335	Bacteria	Verrucomicrobia	R76-B18	NA	NA	NA	NA
X146032	Bacteria	Verrucomicrobia	R76-B18	NA	NA	NA	NA
X533044	Bacteria	Verrucomicrobia	R76-B18	NA	NA	NA	NA
X157859	Bacteria	Verrucomicrobia	R76-B18	NA	NA	NA	NA
X258236	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
X149984	Bacteria	Verrucomicrobia	NA	NA	NA	NA	NA
X534591	Bacteria	Verrucomicrobia	Verruco-5	NA	NA	NA	NA
X556915	Bacteria	Verrucomicrobia	Verruco-5	NA	NA	NA	NA
X327984	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X294058	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X343926	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X288985	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X355139	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X258636	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X306305	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X288354	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X292730	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X258180	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X301719	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X287578	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X296570	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X290862	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X298808	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X296097	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X288689	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X303126	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X291133	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X305041	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X297691	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X296121	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X298910	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X339447	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X293151	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X287686	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X315248	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X295136	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X300038	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X340709	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X522702	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X584326	Bacteria	Verrucomicrobia	Verruco-5	RFP12	NA	NA	NA
X251544	Bacteria	Verrucomicrobia	Verruco-5	NA	NA	NA	NA
X203309	Bacteria	Verrucomicrobia	Verruco-5	NA	NA	NA	NA
X63771	Bacteria	Verrucomicrobia	Verruco-5	NA	NA	NA	NA
X70013	Bacteria	Verrucomicrobia	Verruco-5	NA	NA	NA	NA
X314573	Bacteria	Verrucomicrobia	Verruco-5	NA	NA	NA	NA
X83178	Bacteria	Verrucomicrobia	TP21	NA	NA	NA	NA
X329759	Bacteria	Verrucomicrobia	TP21	NA	NA	NA	NA
X310771	Bacteria	Verrucomicrobia	TP21	NA	NA	NA	NA
X327948	Bacteria	Verrucomicrobia	TP21	NA	NA	NA	NA
X548553	Bacteria	Verrucomicrobia	TP21	NA	NA	NA	NA
X533173	Bacteria	Verrucomicrobia	TP21	NA	NA	NA	NA
X552105	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	NA	NA	NA
X131533	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	NA	NA	NA
X542252	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	NA	NA	NA
X113979	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	NA	NA	NA
X266959	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	NA	NA	NA
X100123	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	Victivallaceae	NA	NA
X306087	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	Victivallaceae	NA	NA
X235858	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	Victivallaceae	NA	Victivallisvadensis
X368928	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	Victivallaceae	NA	NA
X31745	Bacteria	Lentisphaerae	Lentisphaerae	Victivallales	Victivallaceae	NA	NA
X289836	Bacteria	Lentisphaerae	Lentisphaerae	Z20	NA	NA	NA
X148459	Bacteria	Lentisphaerae	Lentisphaerae	Z20	NA	NA	NA
X79502	Bacteria	Lentisphaerae	Lentisphaerae	Z20	NA	NA	NA
X255593	Bacteria	Lentisphaerae	Lentisphaerae	Z20	NA	NA	NA
X563388	Bacteria	Lentisphaerae	Lentisphaerae	Z20	NA	NA	NA
X313926	Bacteria	Lentisphaerae	Lentisphaerae	Lentisphaerales	NA	NA	NA
X237639	Bacteria	Lentisphaerae	Lentisphaerae	Lentisphaerales	Lentisphaeraceae	Lentisphaera	NA
X111528	Bacteria	Lentisphaerae	Lentisphaerae	Lentisphaerales	Lentisphaeraceae	Lentisphaera	Lentisphaeraaraneosa
X308950	Bacteria	Lentisphaerae	Lentisphaerae	Lentisphaerales	Lentisphaeraceae	NA	NA
X535916	Bacteria	Lentisphaerae	Lentisphaerae	Lentisphaerales	Lentisphaeraceae	NA	NA
X113934	Bacteria	Lentisphaerae	NA	NA	NA	NA	NA
X562517	Bacteria	LD1	NA	NA	NA	NA	NA
X63781	Bacteria	LD1	NA	NA	NA	NA	NA
X100535	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Waddliaceae	Waddlia	NA
X2936	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Waddliaceae	Waddlia	Waddliachondrophila
X24341	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA	NA
X579085	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	NA	NA
X547579	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	CandidatusProtochlamydia	NA
X136933	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	CandidatusProtochlamydia	CandidatusProtochlamydiaamoebophila
X2920	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Parachlamydia	Parachlamydiaacanthamoebae
X580742	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Parachlamydia	Parachlamydiaacanthamoebae
X544430	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Parachlamydiaceae	Parachlamydia	Parachlamydiaacanthamoebae
X584073	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	NA	NA	NA
X2935	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	NA	NA
X217851	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	NA	NA
X89521	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Simkaniaceae	NA	NA
X249365	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Rhabdochlamydiaceae	CandidatusRhabdochlamydia	NA
X25769	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Rhabdochlamydiaceae	CandidatusRhabdochlamydia	NA
X152689	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Rhabdochlamydiaceae	CandidatusRhabdochlamydia	NA
X239522	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Rhabdochlamydiaceae	CandidatusRhabdochlamydia	NA
X253897	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	Rhabdochlamydiaceae	CandidatusRhabdochlamydia	NA
X535088	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	NA	NA	NA
X171324	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	NA	NA	NA
X552935	Bacteria	Chlamydiae	Chlamydiae	Chlamydiales	NA	NA	NA
X211556	Bacteria	OP3	koll11	NA	NA	NA	NA
X204198	Bacteria	OP3	koll11	NA	NA	NA	NA
X264161	Bacteria	OP3	koll11	GIF10	kpj58rc	NA	NA
X553831	Bacteria	OP3	koll11	GIF10	kpj58rc	NA	NA
X552101	Bacteria	OP3	koll11	GIF10	kpj58rc	NA	NA
X542208	Bacteria	OP3	koll11	GIF10	kpj58rc	NA	NA
X65679	Bacteria	OP3	koll11	GIF10	kpj58rc	NA	NA
X592150	Bacteria	OP3	koll11	GIF10	kpj58rc	NA	NA
